customer_id,loan_amount,term_months,purpose,application_date,city,state,country,channel,agent_id,campaign
978bb54e-338e-4eed-9bb9-ffe9c564dc24,37046.49,12.0,Vacation,2024-07-01,Robertport,,Poland,Online,de14c5ae-9041-401e-b03b-6d6655beee39,FestiveBonanza
01a32b39-22a9-45e1-aa00-cd0931982b1a,24863.79,12.0,Vacation,2025-01-23,Brookschester,Colorado,Macao,Online,66a336cf-fcf6-4681-bea0-47d1f865fdc6,Summer2023
17086f8a-b674-4148-93c9-0a75a81be97c,40845.93,12.0,Vacation,2023-11-08,Glassberg,Michigan,Cocos (Keeling) Islands,Online,7a89470b-5a66-4837-a794-79e588f63cc3,None
4736a350-86fe-444b-976d-9b6048948056,47777.24,36.0,Car,2022-10-13,Reginafurt,Kentucky,Tonga,Online,baacafdb-53d9-4fea-a4ff-7f757c3d2aa7,Summer2023
bf966eb3-ed7d-4cf3-bd22-8dccdc355b2e,46363.64,24.0,Vacation,2023-11-06,Tonyville,Montana,Saudi Arabia,,766c5b06-88d4-4a4c-b191-f6a826928e2b,Summer2023
d32b02dc-826c-490d-815d-28b0ad1593da,45553.99,36.0,Vacation,2023-11-10,Port Jeffmouth,Maryland,Albania,Agent,441eaa4a-45c2-4041-9a6d-5a1a6e50b5c5,Summer2023
b86db49c-082d-457f-bb41-88a3d3270a42,26096.33,48.0,Vacation,2022-12-10,Russellbury,Vermont,Mali,Branch,364b9abf-8d1a-4ad9-bc67-57a00a9f5f8c,None
832d93d2-1215-4b3e-81fa-7a5629ae1bb3,18646.96,24.0,Vacation,2024-12-26,Meyerfurt,Vermont,Guernsey,Online,410dcbf1-75ee-4f60-a0ad-63ad334a7d2f,FestiveBonanza
48417ff1-70c5-43a5-90b1-fdf022eef838,23786.73,60.0,Wedding,2022-08-05,Denisemouth,,Marshall Islands,Branch,cb2a1b12-2e3d-49d8-86eb-8f492cfd82d3,FestiveBonanza
3ad44070-8b40-4e3b-a463-95d3bcb01b9a,,12.0,Home,2023-08-12,East Wendyshire,South Dakota,Georgia,Branch,f12915b4-d436-47c2-b624-24a9d12509a3,Summer2023
09162926-e721-41fa-9af8-e7ebadd7d8b2,44315.89,60.0,Wedding,2024-10-31,East Matthew,Tennessee,Georgia,Branch,5ea7f916-7ad9-435f-bd49-1916e9b5e1d8,Summer2023
c22db88d-e5f4-43c0-b257-857f6e101a05,,36.0,Vacation,2024-07-09,Khanbury,Hawaii,Morocco,Online,464a4544-bfe5-40d8-9a9e-ef418ef15457,Summer2023
4f3c491c-da20-4610-a192-41e1039787b5,,48.0,Education,2024-04-22,New Danielfurt,Texas,Haiti,Branch,96e4bf9f-a0b8-4988-83bf-764d57592801,FestiveBonanza
3dae6580-b576-415d-8e8c-eb7e570668b4,40943.83,12.0,Education,2024-02-15,West Ann,Connecticut,Saint Kitts and Nevis,Online,b545924b-c00a-4e8f-9117-b256915a7b6e,FestiveBonanza
a4ddb8c8-0ea3-48e0-8602-b212f95b9981,48963.94,60.0,Medical,2025-06-03,Coleview,Kentucky,,Online,,None
793552d3-3ac4-4d0d-a404-4a00c876b37a,44132.34,,Car,2025-04-08,West Tyler,Delaware,Czech Republic,Branch,29e2f758-359a-4f95-8322-56aa8ac97c18,Summer2023
a25d3fbb-cb5c-4630-8767-045c78a5f7f1,14716.93,36.0,Vacation,2023-09-15,Silvafurt,Kansas,Malawi,Online,6ed26877-f93a-4443-bfe7-48a402d101fb,None
e6d39375-8d65-4ff4-aeca-4bc1dbb080c3,6191.84,60.0,,2023-07-02,Henryborough,New York,Cyprus,Agent,a6cd5450-1698-412b-b43a-3e11e24d7c28,Summer2023
926854fb-0bcf-4873-bea3-d711cd79192e,6499.81,24.0,Education,2024-08-19,Wagnertown,Illinois,Burkina Faso,Agent,946be2e5-877a-478e-b8bd-fbe4d5b6e1bd,None
25ae2745-d35a-4515-a827-ccd80bd408cf,15269.94,48.0,Wedding,2023-08-30,Jasonton,Wisconsin,Eritrea,Branch,471b0c59-ec14-4596-8ddd-a5e8eca6e66c,Summer2023
fa978b55-ac66-4269-bb8d-6b9856fab625,31095.0,,Wedding,2023-04-23,Port Richardtown,Louisiana,Qatar,Branch,fd022418-6d1e-4e5e-b5d1-14fc66a9a6e0,FestiveBonanza
93a78903-1284-4988-98ca-434ba3b3e5bd,40411.7,,,2024-11-02,East Sarahburgh,Pennsylvania,Georgia,Branch,1e837a3f-e182-45e2-b107-d9111b4307b5,Summer2023
d6c4cdf8-b502-4422-90be-3f7b4a52282d,45063.27,36.0,Car,2023-10-21,North Ashleyburgh,Rhode Island,Greenland,Agent,055e0f32-f4c9-4370-8d18-6d7349ce5d23,FestiveBonanza
e629b4e6-0e01-4400-899a-f15fd6b17ed8,31563.92,36.0,Vacation,2024-10-03,Lake Cynthia,Rhode Island,Cambodia,Branch,2db4a0a7-2cd1-4950-9ccc-3c99ff9df907,None
0b141299-948b-4026-9d28-0e3477673200,1275.93,,Car,2023-02-24,New Johntown,Kentucky,Saint Martin,Agent,3dc91b15-be54-459b-8ed3-b89f11fc7a43,FestiveBonanza
7013bed8-21c7-493c-9519-1d0db276b7d9,10129.52,36.0,Medical,2024-12-12,South Joshua,Delaware,Pakistan,Online,85765fef-20bd-44da-80af-eda9d2539a50,FestiveBonanza
30d831f9-3c7e-4782-a6a5-123861259ddc,5886.58,48.0,Wedding,2023-09-06,,Indiana,Aruba,Branch,444ad9b0-0918-47b4-84f7-0e55cd839e80,Summer2023
56162854-228b-4153-a74a-bfd75a86fe0c,18802.9,60.0,Wedding,2023-11-15,Port Sheila,Virginia,Malawi,Agent,f5fca175-45fe-47d4-a31a-ec1c187685c0,Summer2023
20db7935-c82c-4ea3-8991-3f7d231d4a82,25566.2,24.0,Vacation,2023-06-18,Henrymouth,Rhode Island,Mongolia,Agent,01aace99-771a-4413-8546-5cfb1da948bd,Summer2023
52e016da-b5b0-4260-b2a6-5e34c3fac994,3126.46,24.0,Education,2024-04-29,New Faithchester,New York,British Virgin Islands,Agent,,None
729f009f-69e9-4fec-934f-e0c667f3fd98,18075.42,,Wedding,2023-05-31,Barrerashire,Tennessee,Honduras,Branch,d303feae-2362-4f23-96cc-5913f1dd7a7f,Summer2023
038f2818-7d57-4dbb-8803-7f5a3482802c,9779.8,,Medical,2022-10-19,Angelafurt,Kansas,Zimbabwe,Agent,418400ef-2bb6-4e4a-b3d1-6eab8083bce5,FestiveBonanza
b82aa31e-f0e1-4a07-8cac-7f5d61fd8c74,32706.44,12.0,Wedding,,West Bethany,Connecticut,,Online,028b6e83-3905-435f-bbd1-efbb091044eb,None
bb6b1b15-799b-476c-9b68-e60b894c044d,23749.35,12.0,Vacation,2023-10-17,Port Vanessamouth,Kansas,Kenya,Branch,a92027f6-8c3f-43f4-8227-d7e5ac1f1f24,Summer2023
6a9438b6-3004-4a93-920b-81017ad63479,25270.56,60.0,Home,2025-03-16,North Rodneyside,Pennsylvania,Botswana,Branch,f4c6deea-9764-463b-933d-ff54199121f7,None
7392488c-4d19-4799-a453-2cbce0dd12ba,21956.9,36.0,Medical,2024-05-04,Stephanieside,Kentucky,Cook Islands,Online,e4f0157d-f9da-4c63-81e4-8e44d5b4373f,FestiveBonanza
c7afc031-8592-4b8a-b869-7d264730cfe5,47844.97,48.0,Car,2025-02-06,South Guy,,Mauritius,Branch,304b10b7-c70a-429b-be4c-c460807ffbb2,Summer2023
b5f74ff7-423f-4f03-b2aa-65b8698218dc,11522.02,48.0,Medical,2025-06-09,Lake Tracyhaven,Idaho,Philippines,Agent,624944b6-d3db-4f1e-999d-efe311016a9f,None
b2e738db-c619-47a2-9d93-6658d7e448da,26316.55,24.0,Car,2022-12-28,West Timothy,California,Cayman Islands,Branch,,FestiveBonanza
a8e6e01b-cba6-4ae7-963b-b6d1feb50d23,37064.85,60.0,Car,2024-08-21,,Arkansas,Jordan,Online,,Summer2023
dcd12957-03b6-47d5-b49d-196b545cac0f,,48.0,Vacation,2024-02-14,Lake Jordanfurt,Kentucky,Togo,Online,7e383eea-3b31-4444-bcaa-84a6a6c150a6,Summer2023
970006ce-50d6-442a-8f27-1fa1b27ceb05,46522.02,60.0,Home,2023-07-01,Carolynstad,Mississippi,China,Agent,9a76dd55-5b5a-4642-a412-650058ad7834,FestiveBonanza
a87d2763-73a4-4b92-a805-a836388c1201,19520.45,12.0,Home,2023-08-25,Jameston,Massachusetts,British Indian Ocean Territory (Chagos Archipelago),,f3eeb463-70f2-4f94-93f8-887aea9312b3,FestiveBonanza
920cd97a-11d6-4fb0-9ac5-7f1af3019e90,23720.11,24.0,Medical,2024-04-18,Lake Keith,Montana,Benin,Online,0446172a-7f45-45d3-896b-a297d5a8c943,Summer2023
a626d658-1719-445e-9103-a0bee4a49b00,5337.59,12.0,Medical,2024-10-26,East David,Wisconsin,Anguilla,Online,a0150bf1-992e-4500-b7ee-199a0b0bbb2a,Summer2023
ad8cc742-0bba-41c6-9bca-02899129a14b,30840.96,48.0,Education,2022-11-21,Peterville,Arizona,Kiribati,Online,a7eade88-0671-4483-b6e1-e010e557efb6,FestiveBonanza
9135f01e-cddb-459c-8ef2-e48c15d5f544,15122.39,48.0,Education,,,Virginia,Comoros,Branch,,None
370698c4-9118-4dc9-bc98-05df31bca49d,8855.14,12.0,,2022-10-18,South Karenbury,,Norfolk Island,Agent,f19cc4c9-d7f2-42bc-94ab-fb48a4acfa7d,Summer2023
7cc64e8b-06c9-4093-902a-027216bb8ae0,27682.03,60.0,Education,2023-04-17,Smithview,Maine,Norway,Online,02403303-88bc-4800-b00d-89e44830b99b,
bca44056-7f41-4723-9396-402c33f138ba,27083.2,24.0,,2024-08-14,North Shellychester,,Aruba,Branch,2ad867b3-dc13-41fc-908a-0c19d1f5354f,None
6e26f519-be37-4f3e-81a6-2fba6f805f58,4717.71,60.0,Wedding,2024-02-21,North Carla,Washington,Tokelau,Branch,29fbdd1d-14db-4eb3-86f0-dc46b6c1a36d,FestiveBonanza
0d94fb26-8af8-4cda-b6d8-c3562a0a48ba,35212.56,36.0,Car,2023-08-02,Brownland,Montana,Barbados,,c5c0ac4d-94a3-4910-ae39-c1cfc6134dc9,None
ad63bc03-22a2-49a1-aef0-24f6bd03375e,31564.84,60.0,Wedding,2023-01-27,North Joshuatown,Utah,North Macedonia,Online,bd0383ac-4fae-40ee-8737-6160256a39f7,None
74c4d3f4-74ca-4354-a559-36619b832315,10261.85,36.0,,2022-10-26,Gregorymouth,,Kyrgyz Republic,Branch,f4a7b3fb-22f9-427a-a091-55fda49309e5,None
43ece431-0eb0-4923-8391-3ff266502218,24002.31,48.0,Wedding,2024-11-19,Meganside,Oklahoma,American Samoa,,197e36e7-9b7e-42a2-945e-d53abbb583e4,FestiveBonanza
9e3e9f66-6c05-488d-a9be-277edf2c289c,36295.82,12.0,Education,2022-11-29,Olsonland,New Jersey,,Online,2e9bcd28-610d-4bd9-89c3-15f42145a60f,None
699a2949-528f-4d16-a7e7-603379d81031,26942.35,12.0,Car,2023-02-04,New William,New York,Nauru,Online,7de2cc6a-6cd6-4917-bb9c-8d3090dad032,FestiveBonanza
9610c970-a3d3-4cef-a234-2cc0688a0ee5,20378.96,24.0,Wedding,2023-08-27,Roblesborough,Hawaii,Bangladesh,Branch,aa65c0c5-a8bd-44b2-86a5-68773d4a1a1d,FestiveBonanza
5e18186e-c40d-4835-b368-8a3839e9912c,16794.58,24.0,Medical,2024-01-31,Burgesshaven,Nebraska,Romania,Branch,6cbc79ba-7105-478e-9af6-960b305f8397,Summer2023
b38ecab0-a599-4989-b3d0-7eb091bcf800,30909.3,12.0,Wedding,2024-05-03,Ronaldstad,Indiana,Mongolia,,b4e2a143-2c25-4256-8523-8f08a477dd72,Summer2023
b1caba89-e82c-4dd5-8940-67d7428b95c8,47016.33,60.0,Vacation,2023-04-17,Mahoneytown,Wisconsin,Greece,Online,a02a6fec-d137-4e4b-8674-fffb817c2a45,None
7ae76f45-0fda-4ae3-ab7b-f39eae173e53,33915.5,12.0,Wedding,2025-06-07,Smithburgh,Maine,Croatia,Agent,,Summer2023
fd8cc86b-e498-495e-8049-63f8810df88f,4662.55,48.0,Education,2024-04-03,Warnerfurt,Arkansas,Central African Republic,Branch,1cf673db-7fc0-4b0c-b0e0-193a5debe148,FestiveBonanza
f4c4604d-49b5-45bf-af61-5fd7f829b040,23573.56,12.0,Wedding,2023-09-14,Brooksshire,Oklahoma,Christmas Island,Branch,d7cbb50b-e3e0-47b6-966a-960d600f42c4,FestiveBonanza
cac82b4e-c539-4d90-b2af-4647d73105c3,44650.38,24.0,Medical,2024-03-29,Hernandezchester,New Hampshire,Mozambique,Agent,b30e4426-3675-458b-a72d-88cf7098e36d,FestiveBonanza
246d0907-bca1-4905-af4b-4dde0400e47d,5628.66,24.0,Wedding,2024-07-27,New Anne,Michigan,Austria,Agent,1e1c0fa3-c5df-4200-8927-fedb39c06e36,FestiveBonanza
25c5f1e5-1e78-4c3d-a760-7e966f68941b,49454.91,36.0,Education,2025-06-25,Stevenland,North Carolina,Nauru,Agent,90b9894d-9c05-476a-aa15-aa942068c11b,Summer2023
b1a745f3-7028-460b-a1f2-f04cf278503f,47504.4,36.0,Car,2022-11-09,North Benjamin,Idaho,Cyprus,Agent,bad67e13-cbd0-4790-a796-49cdba484b40,Summer2023
0c586a3b-f439-4441-9b4a-ad99c75d975a,4835.45,12.0,Medical,2022-10-21,East Lori,Rhode Island,Austria,,91b096d9-8be9-46ef-8e96-af21006b8c9a,FestiveBonanza
,46737.25,60.0,Car,,Sarahview,Alaska,Pakistan,Agent,d2208658-8810-4caf-b60f-13dc437cde34,None
3f9818a0-72dd-4459-9bf6-243b17ab391c,18793.5,12.0,Wedding,2022-08-21,Payneland,Maryland,France,Branch,877c0a7d-a202-4ec1-b1eb-713444035f38,FestiveBonanza
8c4b96c5-fe82-43a3-9803-b82d94a112d8,42390.75,36.0,Education,2023-09-01,South Melissaborough,Connecticut,Madagascar,Agent,5cb684da-41ef-452d-a854-a6c78e71d4cb,Summer2023
f2d7b8c0-cabd-4d06-b9dd-d060eeda387b,21500.78,60.0,Car,2023-12-04,Marktown,Texas,Uzbekistan,Branch,faa77812-4b92-4d78-a9f5-ad75c59bb70a,
9bcfb3ba-54fc-4973-ab5e-fb22ea4aa974,22601.9,60.0,,2024-01-12,New Scottton,Texas,Solomon Islands,Agent,5015cc2b-3eb6-4f59-938e-09a4add88d70,Summer2023
7f9565d6-ba7b-4f52-a201-f662bac510e9,32077.91,36.0,Education,2024-11-27,New Lauren,South Dakota,Japan,Online,d5c8f57a-8ff9-45a6-ba87-7048087091f7,None
90fed47a-bf8d-4629-91d3-82dac3cbd4f8,38949.39,60.0,Car,2024-02-01,,Missouri,Georgia,Agent,d1467ea0-96dc-48f5-912b-03a126df758b,FestiveBonanza
c98efddf-c5c9-4e45-bcac-ca36fc115913,2655.67,24.0,Vacation,2024-07-08,Lake Steven,New Hampshire,Faroe Islands,Branch,3590cc8c-4175-43c3-b2f5-2ae0934bd876,None
48f84be5-a3b3-4a1e-9d76-39d85806bf3b,30064.64,24.0,Education,2025-05-12,Lake Valeriechester,Utah,Jordan,Branch,d9e695ae-977a-4859-999d-cf78ec6e1fcd,Summer2023
19501932-5572-4ab6-ae07-17b76330a9f3,10149.92,24.0,Vacation,2025-02-02,Nataliemouth,Florida,Liechtenstein,Online,b090aaba-2224-4998-9d99-2de756b9cd10,Summer2023
a2230d73-8a82-4aa4-80d5-d15f2570c4df,17951.53,24.0,Home,2022-10-09,Caseychester,Kansas,Guam,Branch,4d47675f-daf9-4109-af22-02afad55c02e,Summer2023
482beacf-257c-4679-9b05-a230ee5e08da,18050.46,36.0,Education,2025-06-21,Nicholaschester,Mississippi,Guyana,Online,d89d0125-2640-4c3e-829a-31ee0b5f0381,None
f8f098d0-a34e-469a-8752-49f9723c3b25,23983.96,24.0,Home,2024-07-07,New Ruthside,Hawaii,Netherlands,Online,39a29b52-74ca-4c3c-a1c2-2b23efe8b480,Summer2023
89d59aed-85e9-4a99-992a-74c7be8dc12c,17372.68,48.0,Education,,Sharonland,Minnesota,Micronesia,Online,7646de04-6f83-4012-b107-9dc64a4dd251,Summer2023
31629f65-7030-40e6-a006-cec6fac5dd5a,6260.69,24.0,Education,2025-04-13,Jamesstad,Texas,United States Minor Outlying Islands,Branch,2c79c963-b26b-41f7-b808-2363330f82fa,FestiveBonanza
afc1c7ec-9283-4719-9a83-2898c02f237b,8135.81,12.0,Wedding,,New Billyhaven,Texas,Russian Federation,Agent,b4e1a334-8c25-4cec-a030-00e0641738cc,None
817ea2e4-3b72-4f80-9ead-37220d1d284a,2638.46,36.0,Car,2023-01-18,Monicahaven,,Guadeloupe,Agent,94c16320-d378-4158-b0e2-20456b3e15bf,FestiveBonanza
,24042.21,24.0,Home,2022-08-30,South Kyle,Massachusetts,Martinique,Online,94d1280c-09d6-4998-94a7-283f5aaa8ba0,Summer2023
f9fac735-c86f-4c13-a83b-74d4b5e59790,47767.94,36.0,Home,2022-10-13,New Lawrence,Michigan,Cambodia,Branch,b233a104-5cec-4808-8174-5c1c14f90a86,Summer2023
6eb4aa05-8bea-48f2-aa38-d536c76571d5,,48.0,Home,2024-04-04,West Zachary,Iowa,Lithuania,Online,,
5d9046c0-03c5-4cd5-a65a-4c7ef60f2235,47366.96,24.0,Education,2023-10-18,,Idaho,Palau,Online,d22880d4-a4cb-452d-9519-aac4fa9eb30d,Summer2023
eef8831b-71be-4107-9f4d-9a233207a306,36934.71,48.0,Wedding,2023-02-17,,Rhode Island,Malta,Online,4683dfb6-3d8c-457c-b12d-7fbd1223148c,FestiveBonanza
452526ef-5ce8-4d4f-83ea-6e03216a10e5,32237.44,,Education,2024-09-13,Lake Kimberly,Michigan,Niger,Agent,ed7a7ac4-4dd7-4d66-a0ea-7d22048c45e3,FestiveBonanza
b1f24ea5-07d1-40d2-be71-c90d45ad88f5,32618.61,12.0,Vacation,2024-04-17,South David,Colorado,Philippines,Branch,5f6a0360-854d-471e-9014-a5aa9a18f5f0,None
3f479f81-278d-4a0e-8740-d59b873f15ca,41509.65,12.0,Education,2023-03-23,North Eric,North Dakota,,Online,4cae576a-3a6c-4c16-afd2-03b3181ad4c9,Summer2023
f6dd2f45-d835-420e-a2e1-85941907c0ef,6239.07,36.0,Education,2023-07-18,Davidfort,Oklahoma,Sao Tome and Principe,Branch,,FestiveBonanza
d6b26cf3-d0eb-4f1b-b136-0aa1d4f45203,25732.96,12.0,Home,2024-07-20,Lake Nathanfort,Alabama,Chile,Agent,fd063dc5-b370-495f-b684-ab9bea3413fa,None
a6f61ff0-2617-4c60-a492-9b946ab77678,35157.47,24.0,Education,2025-02-22,Katherinefort,Mississippi,Bahrain,Branch,f5368e21-5cda-4bf1-999a-ce55537b883f,Summer2023
df3e58e3-1884-4c67-b9ad-393a559839c6,29754.2,24.0,Education,2024-11-11,Port Jonstad,Kansas,Norfolk Island,Online,a0e02a97-7a60-496f-95ba-b12b287fa6c3,None
c9718bfc-81e0-4cd0-9c21-56248d97a332,41806.17,12.0,Medical,2022-08-27,Sydneyton,Oregon,Aruba,Agent,70b9ba6f-7521-4929-a49b-fb370f23a1d8,Summer2023
6b00cdf4-6d4d-4166-b88b-7910827a7d4d,4541.31,60.0,Home,2024-09-13,West Jessica,Montana,Afghanistan,Online,b2f2772d-8843-42ad-89bb-e6898f7c5851,None
05e64c41-9837-4114-8869-b399bd5ca2c2,34844.35,36.0,Home,2023-11-03,Nicoleton,Maryland,Isle of Man,Branch,573a6d2c-208b-4eb8-83f5-389d1b5c3e0e,None
11f092bc-655a-4a5b-9b53-ac72fc2728a6,27167.36,24.0,Wedding,2023-10-02,South Laura,Rhode Island,,Agent,246e9850-97d5-4ce8-8f3a-1ca95bef562d,FestiveBonanza
e127f917-7990-4be1-a3ee-61e0edfd5ef9,19578.88,60.0,Education,2023-12-14,Jenniferberg,Hawaii,Tokelau,Online,15563dd3-17a1-4619-ac22-35ffc00a2866,None
a3aba85b-58fe-4d3e-91f6-63001cd3d08e,17673.47,48.0,Home,2022-10-23,Nortonville,Pennsylvania,San Marino,Branch,ee55fa65-e989-42e5-b44a-d4db50e6bb1b,None
c6fcc953-6d38-4e79-bad2-6344c35f0598,31420.8,48.0,Education,2022-12-07,Port Kevinport,Arkansas,Malawi,Branch,829db983-f041-4118-bba6-66bc642c63a3,FestiveBonanza
9c6c8ea7-d2ad-486b-8b17-b2c079018d89,44658.77,12.0,Medical,2024-01-30,,Kansas,Kuwait,Branch,7abc79d9-42a4-4b19-a161-5f2fef8df65b,Summer2023
fc92418b-d8aa-4180-9916-9eaf654a5ee7,25312.62,24.0,Vacation,2023-08-16,Gonzaleztown,Washington,Iran,Agent,eb7e9ebb-f65b-4b4a-97e2-5c17e6954268,None
d85da674-ce3d-4142-8b36-bd176c326b03,41411.44,24.0,Education,2023-02-09,North Michelle,Michigan,Namibia,Branch,8dcb1310-b1fe-42cf-8458-bd73f7320950,Summer2023
c91f7bb7-6f58-4f4d-b29a-c36214d3f579,20705.66,12.0,Medical,2025-05-04,Arnoldborough,New Hampshire,Congo,Online,a5182fd5-5066-41cf-8f8e-f63098a5cd36,None
27c90bc2-ab96-4771-9e25-3afd95d4dc6d,6017.33,48.0,Car,2023-01-22,Mayport,Virginia,Hungary,Online,cbb47a0d-cfc7-4cfa-9fca-4ac633f65220,None
7dbde213-9aea-4d25-83ac-92f302fb54e9,4013.78,60.0,Wedding,2024-06-30,New Rachelton,Maine,Isle of Man,Branch,,None
7c50d63e-21e2-4595-8a5c-92b1287dd4ad,3515.38,48.0,Car,2025-04-28,Williamport,,Gabon,Branch,e20ab5ed-d6ba-422a-ad55-5f6247f1bb9a,Summer2023
ae48a107-040c-4707-a2de-9db168d5dea1,19627.36,12.0,Home,2024-10-20,Cannonton,West Virginia,Dominica,Branch,8ceea8fe-9be2-4c10-9082-11d6a2bd2345,FestiveBonanza
ab4f3b79-a9e7-4457-ae7b-28cf6a7fe375,17524.65,12.0,Education,2024-02-29,New Brandonshire,Florida,Senegal,Online,5f93ddee-a162-4aa8-b259-38b2f0420131,FestiveBonanza
d8fe4d58-8cba-4643-b1b0-8843ff99eb6e,36178.91,24.0,Home,2025-06-23,Benjaminburgh,,Northern Mariana Islands,Branch,1d99630e-905e-4e62-b81f-f44fdafbbef6,
4fe5fb6b-c7b1-4255-982a-2f403d91a42e,37398.25,60.0,Wedding,2022-08-12,Curtisville,Florida,Malta,Branch,cae01582-ab42-470e-806c-4a9cef513aca,None
43e626f0-6066-47d7-9318-995b9158261c,,36.0,Wedding,2022-11-27,Wilsontown,Iowa,Falkland Islands (Malvinas),Agent,2296fad1-eda0-4f63-8b06-692d42ebd4ae,FestiveBonanza
611dd8d6-e42b-446f-80fe-d0b976d778ac,11835.04,60.0,Medical,2023-09-06,Jonesview,Georgia,Haiti,Branch,8c9da1ba-920a-45db-bc87-317612c799ae,
0f552be6-d9fc-46d7-9994-fd56ce17aee7,14438.83,36.0,Car,2023-11-29,North Autumn,Pennsylvania,American Samoa,Agent,6db4f237-4727-427f-968a-df9221225fd9,Summer2023
6e9a3211-1390-4593-86e5-fee829a34678,27832.99,48.0,Home,,Hillborough,Utah,Norfolk Island,Agent,a14afa30-77c5-4e1f-ad27-59bb18d6583f,Summer2023
7803bd46-1214-4fce-848f-b40ea94ef156,8081.25,60.0,Home,2025-04-26,Bradshawfurt,Vermont,India,Online,b78a0df3-3958-428f-8a41-8fe63e9dfeed,Summer2023
e05a240f-2433-4e7a-94c3-118ccbc50666,7563.12,12.0,Education,2022-08-22,Mirandachester,Iowa,Georgia,Branch,98b6c0f5-fd8d-4e24-b20c-e914d5cce8c7,None
d026c410-c462-424c-9eba-2b2e79c21a02,47245.66,12.0,Home,2024-11-21,Portershire,Virginia,Anguilla,,fa55f31a-bf8b-46d3-942e-7fc9098d6fe9,
c2f31e98-998b-45bf-bf6f-1471d4366eb5,40405.94,60.0,Car,2023-09-20,South Samantha,Maine,Madagascar,Branch,394a051e-a651-4861-87b7-dbf7f1ee500e,None
589ad6e3-2185-41b8-b7a8-269bf8b908f2,9852.09,60.0,Vacation,2023-11-26,Schmidtchester,Indiana,Spain,Agent,9a65ca8a-fdd2-4e31-ae4b-80c15326e09f,Summer2023
9d23a576-636d-469c-a49a-70676aeefbdb,20921.82,60.0,Vacation,2025-06-29,,Alabama,Tunisia,Online,21e3922b-14f6-4c7b-96ab-68a485c9edd6,Summer2023
0bb8abb5-402c-40eb-b4de-2c52e28377bc,18425.48,36.0,Medical,2024-12-25,Dorothybury,Montana,Hungary,,947925e2-4395-453b-979b-48e5efe4b7e6,Summer2023
32e1ecda-210b-4a4a-9ee5-4676d693107d,39759.2,48.0,Car,2022-11-21,South Jose,South Carolina,Heard Island and McDonald Islands,Agent,d66043e1-e8e2-4246-b063-6bb6d92ad694,None
f3d07e41-80c1-4823-ac5c-d048ef8a8791,26000.43,12.0,Medical,2024-03-13,Tiffanyside,Oregon,Cyprus,Agent,ffdcc83f-fdfc-46cb-87b1-ab4e1f6fbd83,
dafd94aa-1003-41dc-be35-17296c0a31f5,7264.64,60.0,Wedding,2024-04-06,Letown,Wyoming,Zimbabwe,Branch,46628bbe-de2e-4ea9-a2b6-455bcee173d5,Summer2023
8375e57d-db5c-4ce6-b3bd-78e5f596dd7a,37210.61,60.0,Wedding,2023-09-27,Crystalshire,Colorado,,,44c3654b-d131-46b3-9dd8-cc90e1bcea5b,FestiveBonanza
b7dcc760-4ac8-4a1a-8626-6fd90c5166b7,20447.51,60.0,Home,2023-09-04,Leonbury,South Carolina,Aruba,Branch,20da0157-3caa-401c-89c4-e0fa757ac061,None
95a96635-57ec-483e-9704-2bd5c0b3a982,13883.29,12.0,Wedding,2022-11-15,East Andrew,South Dakota,Australia,Agent,fa719e43-1334-41ac-bf76-e700672d2a20,FestiveBonanza
5f720c0c-9a80-4c0f-9500-231529de9ba4,19399.43,36.0,,2024-03-25,Brittanyport,Vermont,Algeria,Agent,5aa3db76-1638-41d6-b67e-474fad67e248,None
79fbc299-28dc-4142-9b99-a29164ff2607,25390.07,24.0,Medical,2023-02-13,New Angelamouth,South Carolina,Canada,Branch,32233a98-6bda-4063-a4cc-ebb16f15f38b,Summer2023
03eab717-1ddc-4fcc-9fcd-c50129de7ec5,17812.66,60.0,,2024-07-26,Sharonberg,Kansas,Eritrea,Online,0c76d68e-37dd-4957-a673-b671f5e73eff,FestiveBonanza
69ebeed5-2365-4de2-9846-9dd31146f3f1,12853.38,24.0,Wedding,2023-09-11,Hernandezland,Utah,Syrian Arab Republic,Branch,c0769b34-52e2-4784-a19e-b9745ed4b903,Summer2023
f2091953-e06c-44d1-a4d5-a8d302e2ddbf,20526.6,12.0,Wedding,2024-11-14,South Michael,New York,Uzbekistan,Agent,a91372fd-5d37-4951-9429-3ce079890fc9,None
d7f2bb0b-186d-4bb9-bcdc-d152ef492165,1939.47,12.0,Wedding,2024-07-22,Justinmouth,Montana,Central African Republic,Agent,0c9a37ec-e447-47dd-9ec6-558d8a021e98,FestiveBonanza
8af8c49b-c77e-4406-b65b-108183785e44,38852.39,48.0,Car,2024-04-14,Randybury,Arkansas,Jersey,Agent,6dd08f58-44b2-4bbb-bfa4-1408554ea400,Summer2023
fc77ecc4-dc9d-449b-8310-0f941c51bbe3,9376.3,48.0,Car,2024-11-27,New Tamaramouth,Ohio,Macao,Branch,27eee8a7-9a1d-4336-aadb-74f5c8b2c399,FestiveBonanza
e526a9c1-9801-474a-b721-25520f83221f,3151.33,36.0,Home,2025-03-07,Thompsonburgh,Alabama,Sri Lanka,Branch,485b57c6-f303-4894-b708-70f09babfb25,None
